row_id,cgid,label,description
4521,18522,rn,rn
4522,18523,rn,rn
4523,18524,rn,
4524,18525,ro,read only
4525,18526,res,resident/fellow/pa/np
4526,18527,md,
4527,18528,md,resident/fellow/pa/np
4528,18529,md,
4529,18530,md,read only
4530,18531,np,
4531,18532,stnuiv,read only
4532,18533,md,
4533,18534,ro,read only
4534,18535,md,
4535,18536,rn,
4536,18537,mds,resident/fellow/pa/np
4537,18538,ro,read only
4538,18539,rn,rn
4539,18540,issupp,
4540,18541,rph,
4541,18542,rehab,rehabilitation
4542,18543,bsmt,
4543,18544,rn,
4544,18545,rn,
4545,18546,msiv,
4546,18547,pharmd,pharmacist
4547,18548,ro,read only
4548,18549,mds,read only
4550,18551,ro,read only
4551,18552,rn,
4552,18553,co-wk,
4553,18554,rts,
4554,18555,md,read only
4555,18556,ro,read only
4556,18557,rn,rn
4557,18558,md,
4558,18559,rn,
4559,18560,ps,
4560,18561,medst,
4561,18562,ro,read only
4562,18563,ro,read only
4563,18564,msiv,
4564,18565,rn,rn
4565,18566,rn,rn
4566,18567,ro,read only
4567,18568,ro,read only
4568,18569,md,
4569,18570,ro,read only
4570,18571,ro,read only
4571,18572,rn,rn
4572,18573,ro,read only
4573,18574,ro,read only
4574,18575,rn,
4575,18576,rn,rn
4576,18577,uc,
4577,18578,ro,read only
4578,18579,rn,rn
4579,18580,res,resident/fellow/pa/np
4580,18581,rn,
4581,18582,ro,read only
4582,18583,ro,read only
4583,18584,pct,
4584,18585,rn,
4585,18586,uco,
4586,18587,md,
4587,18588,ms,
4588,18589,res,resident/fellow/pa/np
4589,18590,ro,read only
4590,18591,ro,read only
4591,18592,rn,rn
4592,18593,md,
4593,18594,aa,
4594,18595,rph,pharmacist
4595,18596,ro,read only
4596,18597,md,
4597,18598,ro,read only
4598,18599,md,
4599,18600,ro,read only
4600,18601,ro,read only
4601,18602,rn,rn
4877,18603,rph,pharmacist
4602,18604,md,
4603,18605,ro,read only
4604,18606,rn,rn
4605,18607,res,resident/fellow/pa/np
4606,18608,ro,read only
4607,18609,md,
4608,18610,np,resident/fellow/pa/np
4609,18611,ro,read only
4610,18612,md,
4611,18613,md,
4612,18614,md,
4613,18615,ms,
4614,18616,md,
4615,18617,md,read only
4616,18618,ro,read only
4617,18619,md,read only
4618,18620,ro,read only
4619,18621,md,
4620,18622,isops,administrator
4621,18623,ro,read only
4622,18624,ms,
5045,18981,md,
5046,18982,md,
5047,18983,ro,read only
5048,18984,ro,read only
5049,18985,mds,read only
5050,18986,md,resident/fellow/pa/np
5051,18987,md,
5052,18988,md,
5053,18989,md,resident/fellow/pa/np
5054,18990,md,
5055,18991,md,attending
5056,18992,ro,read only
5057,18993,md,read only
5058,18994,rtstu,
5059,18995,rtstu,
5060,18996,md,resident/fellow/pa/np
5061,18997,rn,
5062,18998,ro,read only
5063,18999,rrt,respiratory
5064,19000,md,resident/fellow/pa/np
6305,20308,ro,read only
6306,20309,rn,
6307,20310,medstu,
6308,20311,rn,
6309,20312,md,
6310,20313,ro,read only
6311,20314,rrt,respiratory
6312,20315,rt,
6313,20316,ro,read only
6314,20317,md,
6315,20318,rn,
6316,20319,hms iv,
6317,20320,rn,read only
6319,20322,sw,social worker
6320,20323,ro,read only
6321,20324,mds,resident/fellow/pa/np
6322,20325,ro,read only
6323,20326,coopst,
6324,20327,di,
6325,20328,rrts,
6326,20329,rd,
6327,20330,rd,
6328,20331,res,resident/fellow/pa/np
6329,20332,md,
6330,20333,md,
6331,20334,sw,social worker
6332,20335,rn,rn
6333,20336,ro,read only
6334,20337,md,read only
6335,20338,md,read only
6336,20339,studen,
6337,20340,ro,read only
6338,20341,sw,social worker
6339,20342,ro,read only
6340,20343,res,resident/fellow/pa/np
6341,20344,md,
6342,20345,rn,rn
6343,20346,rn,rn
6344,20347,md,
6345,20348,cm,case manager
6346,20349,rehab,rehabilitation
6347,20350,rd,dietitian
6348,20351,md,attending
6349,20352,rph,pharmacist
6350,20353,md,attending
6351,20354,res,resident/fellow/pa/np
6352,20355,res,resident/fellow/pa/np
6353,20356,res,resident/fellow/pa/np
6354,20357,rn,rn
6355,20358,md,attending
6356,20359,res,resident/fellow/pa/np
6357,20360,res,resident/fellow/pa/np
6358,20361,md,attending
6359,20362,ro,read only
6360,20363,sw,social worker
6361,20364,res,resident/fellow/pa/np
6362,20365,md,attending
6363,20366,sw,social worker
6364,20367,res,resident/fellow/pa/np
6365,20368,pct,pct/na
6366,20369,res,resident/fellow/pa/np
6367,20370,sw,social worker
6368,20371,res,resident/fellow/pa/np
6369,20372,res,resident/fellow/pa/np
6370,20373,ro,read only
6371,20374,res,resident/fellow/pa/np
6372,20375,cm,case manager
6373,20376,md,read only
6374,20377,ro,read only
6375,20378,uco,uco
6376,20379,ro,read only
6377,20380,ro,read only
6378,20381,md,
6379,20382,ro,read only
6380,20383,md,
6381,20384,md,attending
6382,20385,res,resident/fellow/pa/np
6383,20386,mds,read only
6384,20387,md,
6385,20388,ro,read only
6386,20389,rrt,respiratory
6387,20390,md,
6388,20391,imd,imd
6389,20392,rn,
6390,20393,medstu,
6391,20394,md,
6392,20395,md,attending
6394,20397,pct,pct/na
6395,20398,rn,rn
6396,20399,md,resident/fellow/pa/np
6397,20400,rph,pharmacist
6398,20401,md,attending
6399,20402,ro,read only
6400,20403,rn,rn
6401,20404,ro,read only
6402,20405,res,resident/fellow/pa/np
6403,20406,ro,read only
6404,20407,md,
6405,20408,md,
6406,20409,md,
6407,20410,md,
6408,20411,ms,
6409,20412,ms,
6410,20413,res,resident/fellow/pa/np
6411,20414,ro,read only
6412,20415,res,resident/fellow/pa/np
6413,20416,res,resident/fellow/pa/np
6414,20417,pca,
6415,20418,ro,read only
6416,20419,res,resident/fellow/pa/np
6417,20420,res,resident/fellow/pa/np
6418,20421,rn,rn
6419,20422,md,attending
6420,20423,rn,rn
6421,20424,res,resident/fellow/pa/np
6422,20425,md,
6423,20426,res,resident/fellow/pa/np
6424,20427,res,resident/fellow/pa/np
6425,20428,md,read only
6426,20429,admin,read only
6427,20430,ro,read only
6428,20431,ms,
6429,20432,res,resident/fellow/pa/np
6430,20433,md,
6431,20434,ro,read only
6432,20435,md,
6433,20436,rn,
6434,20437,ro,read only
6435,20438,md,
6436,20439,md,attending
6437,20440,stnurs,
6438,20441,md,
6439,20442,ro,read only
6440,20443,md,resident/fellow/pa/np
6441,20444,res,resident/fellow/pa/np
6442,20445,mds,
6443,20446,res,resident/fellow/pa/np
6444,20447,md,
6445,20448,res,resident/fellow/pa/np
6446,20449,res,resident/fellow/pa/np
6447,20450,res,resident/fellow/pa/np
6448,20451,res,resident/fellow/pa/np
6449,20452,res,resident/fellow/pa/np
6450,20453,res,resident/fellow/pa/np
6451,20454,md,attending
6452,20455,res,resident/fellow/pa/np
6453,20456,res,resident/fellow/pa/np
6454,20457,res,resident/fellow/pa/np
6455,20458,res,resident/fellow/pa/np
6456,20459,md,attending
6457,20460,ro,read only
6458,20461,rf,resident/fellow/pa/np
6459,20462,uco,pct/na
6460,20463,medstu,
6461,20464,rehab,rehabilitation
6462,20465,ro,read only
6463,20466,ro,read only
6464,20467,rn,
6465,20468,rn,
6466,20469,st,
6467,20470,ro,read only
6468,20471,ro,read only
6469,20472,ro,read only
6470,20473,res,resident/fellow/pa/np
6471,20474,rn,
6472,20475,res,resident/fellow/pa/np
6473,20476,md,
6474,20477,mds,resident/fellow/pa/np
6475,20478,rn,
6476,20479,rph,
6477,20480,rrt,respiratory
6478,20481,md,
6479,20482,rn,rn
6480,20483,md,
6481,20484,pca,
6482,20485,rn,rn
6483,20486,ro,read only
6484,20487,ro,read only
6485,20488,np,resident/fellow/pa/np
6486,20489,res,resident/fellow/pa/np
6487,20490,rrts,
6488,20491,res,resident/fellow/pa/np
6489,20492,mds,resident/fellow/pa/np
6490,20493,res,resident/fellow/pa/np
6491,20494,ro,read only
6492,20495,cowker,
6493,20496,std,
6494,20497,pct,pct/na
6495,20498,ro,read only
6496,20499,ro,read only
6497,20500,ms,
6498,20501,ro,read only
6499,20502,ua,
6500,20503,ro,read only
6501,20504,mds,read only
6502,20505,sn,read only
6503,20506,md,
6504,20507,rph,
6505,20508,rn,read only
6506,20509,ro,read only
6507,20510,rn,
6508,20511,rn,rn
6509,20512,ro,read only
6510,20513,rn,
6511,20514,res,resident/fellow/pa/np
6512,20515,pt,
6513,20516,rph,
6514,20517,di,
6515,20518,uco,uco
6516,20519,rrt,respiratory
6517,20520,md,
6518,20521,ro,read only
6519,20522,rn,read only
6520,20523,md,read only
6521,20524,res,resident/fellow/pa/np
6522,20525,mds,
6523,20526,medica,
6524,20527,res,resident/fellow/pa/np
6525,20528,std,
6526,20529,md,
6527,20530,ro,read only
6528,20531,md,
6529,20532,rrt,respiratory
6530,20533,rn,
6531,20534,rn,
6532,20535,md,
6533,20536,mds,
6534,20537,ro,read only
6535,20538,res,resident/fellow/pa/np
6536,20539,ro,read only
6537,20540,mds,
6538,20541,md,
6539,20542,uco,uco
6540,20543,md,read only
6541,20544,ro,read only
6542,20545,md,attending
6543,20546,md,read only
6595,20547,res,resident/fellow/pa/np
6596,20548,cowker,
6597,20549,rehab,rehabilitation
6598,20550,rn,rn
6599,20551,sw,social worker
6600,20552,spg,
6601,20553,ro,read only
6602,20554,res,resident/fellow/pa/np
6603,20555,res,resident/fellow/pa/np
6604,20556,res,resident/fellow/pa/np
6605,20557,res,resident/fellow/pa/np
6606,20558,ro,read only
6607,20559,md,
6608,20560,res,resident/fellow/pa/np
6609,20561,res,resident/fellow/pa/np
6610,20562,cm,case manager
6611,20563,res,resident/fellow/pa/np
6612,20564,res,resident/fellow/pa/np
6613,20565,res,resident/fellow/pa/np
6614,20566,md,
6615,20567,ms,
6616,20568,ro,read only
6617,20569,ro,read only
6618,20570,res,resident/fellow/pa/np
6619,20571,mds,read only
6620,20572,ro,read only
6621,20573,res,resident/fellow/pa/np
6622,20574,res,resident/fellow/pa/np
6623,20575,sw,social worker
6624,20576,ro,read only
6625,20577,res,resident/fellow/pa/np
6626,20578,res,resident/fellow/pa/np
6627,20579,res,resident/fellow/pa/np
6628,20580,res,resident/fellow/pa/np
6629,20581,rn,rn
6630,20582,md,
6631,20583,ro,read only
6632,20584,ro,read only
6633,20585,res,resident/fellow/pa/np
6634,20586,ms v,
6635,20587,pct,pct/na
6636,20588,res,resident/fellow/pa/np
6637,20589,pct,pct/na
6638,20590,res,resident/fellow/pa/np
6639,20591,rn,rn
6640,20592,rn,rn
6641,20593,res,resident/fellow/pa/np
6642,20594,ro,read only
6643,20595,res,resident/fellow/pa/np
6644,20596,pct,pct/na
6645,20597,rehab,rehabilitation
6646,20598,res,resident/fellow/pa/np
6647,20599,rt,respiratory
6648,20600,res,resident/fellow/pa/np
6649,20601,res,resident/fellow/pa/np
6650,20602,pc,pastoral care
6651,20603,ro,read only
6652,20604,md,
6653,20605,ro,read only
6654,20606,ro,read only
6655,20607,ro,read only
6656,20608,rrt,
6657,20609,pct,pct/na
6658,20610,res,resident/fellow/pa/np
6659,20611,sw,social worker
6660,20612,imd,imd
6661,20613,md,
6662,20614,ro,read only
6663,20615,ro,read only
6664,20616,res,resident/fellow/pa/np
6665,20617,res,resident/fellow/pa/np
6666,20618,pct,pct/na
6667,20619,res,resident/fellow/pa/np
6668,20620,res,resident/fellow/pa/np
6669,20621,rehab,rehabilitation
6670,20622,rn,rn
6671,20623,md,resident/fellow/pa/np
6672,20624,rn,rn
6673,20625,ph.stu,
6674,20626,md,
6675,20627,phad,
6676,20628,md,
6677,20629,ro,read only
6678,20630,res,resident/fellow/pa/np
6679,20631,res,resident/fellow/pa/np
6680,20632,res,resident/fellow/pa/np
6681,20633,ro,read only
6682,20634,rn,
6683,20635,ro,read only
6684,20636,res,resident/fellow/pa/np
6685,20637,ro,read only
6686,20638,rph,
6687,20639,ro,read only
6688,20640,ua,uco
6689,20641,ro,read only
6690,20642,ro,read only
6691,20643,ro,read only
6692,20644,md,
6693,20645,admin,administrator
6694,20646,ro,read only
6695,20647,md,
6696,20648,rn,rn
6697,20649,ro,read only
6698,20650,ro,read only
6699,20651,pct,pct/na
6700,20652,rt,respiratory
6701,20653,rehab,rehabilitation
6702,20654,res,resident/fellow/pa/np
6703,20655,res,resident/fellow/pa/np
6704,20656,res,resident/fellow/pa/np
6705,20657,uco,uco
6706,20658,ro,read only
6707,20659,res,resident/fellow/pa/np
6708,20660,res,resident/fellow/pa/np
6709,20661,ro,read only
6710,20662,res,resident/fellow/pa/np
6711,20663,ms,
6712,20664,md,
6713,20665,res,resident/fellow/pa/np
6714,20666,ro,read only
6715,20667,pt,rehabilitation
6716,20668,md,
6717,20669,coopst,
6718,20670,rn,
6719,20671,ro,read only
6720,20672,rn,rn
6721,20673,ldn,read only
6722,20674,rn,
6723,20675,rn,rn
6724,20676,md,
6725,20677,rn,
6726,20678,res,resident/fellow/pa/np
6727,20679,ro,read only
6728,20680,rn,read only
6729,20681,di,dietitian
6730,20682,res,resident/fellow/pa/np
6731,20683,res,resident/fellow/pa/np
6732,20684,pct,pct/na
6733,20685,rn,rn
6734,20686,md,attending
6735,20687,res,resident/fellow/pa/np
6736,20688,pca,
6737,20689,res,resident/fellow/pa/np
6738,20690,co-wkr,pct/na
6739,20691,md,
6740,20692,md,
6741,20693,rn,
6742,20694,res,resident/fellow/pa/np
6743,20695,rph,pharmacist
6744,20696,stph,
6745,20697,ro,read only
6746,20698,res,resident/fellow/pa/np
6747,20699,res,resident/fellow/pa/np
6748,20700,md,
6749,20701,rn,rn
6750,20702,ro,read only
6751,20703,ro,read only
6752,20704,rn,rn
6753,20705,rn,rn
6754,20706,rn,rn
6755,20707,stunur,
6756,20708,mds,resident/fellow/pa/np
6757,20709,ro,read only
6758,20710,rn,
6759,20711,rn,rn
6760,20712,medst,
6761,20713,pca,read only
6762,20714,rn,rn
6763,20715,res,resident/fellow/pa/np
6764,20716,ro,read only
6765,20717,ra,
6766,20718,md,
6767,20719,ro,read only
6768,20720,rn,
6769,20721,rn,
6770,20722,rph,
6771,20723,mds,
6772,20724,md,resident/fellow/pa/np
6773,20725,md,
6774,20726,md,
6775,20727,res,resident/fellow/pa/np
6776,20728,ro,read only
6777,20729,ro,read only
6778,20730,rph,pharmacist
6779,20731,rrt,read only
6780,20732,mds,resident/fellow/pa/np
6781,20733,md,
6782,20734,ro,read only
6783,20735,md,
6784,20736,ro,read only
6785,20737,ro,read only
6786,20738,md,resident/fellow/pa/np
6787,20739,ro,read only
6788,20740,md,
6789,20741,ro,read only
6790,20742,ms,
6791,20743,rehab,rehabilitation
6792,20744,md,attending
6793,20745,rph,read only
6794,20746,is,administrator
6795,20747,rn,read only
6796,20748,medst,attending
6797,20749,md,
6798,20750,issupp,
6799,20751,ro,read only
6800,20752,ro,read only
6801,20753,ro,read only
6802,20754,md,
6803,20755,md,read only
6804,20756,rrt,
6805,20757,mds,read only
6806,20758,cm,case manager
6807,20759,md,read only
6808,20760,ro,read only
6809,20761,res,resident/fellow/pa/np
6810,20762,res,resident/fellow/pa/np
6811,20763,md,attending
6812,20764,rt,respiratory
6813,20765,res,resident/fellow/pa/np
6814,20766,res,resident/fellow/pa/np
6815,20767,res,resident/fellow/pa/np
6816,20768,md,
6817,20769,is,
6818,20770,res,resident/fellow/pa/np
6819,20771,res,
6820,20772,ro,read only
6821,20773,md,
6822,20774,ro,read only
6823,20775,ro,read only
6824,20776,ro,read only
6825,20777,md,
6826,20778,res,resident/fellow/pa/np
6827,20779,rn,
6828,20780,rn,
6829,20781,rn,
6830,20782,rn,
6831,20783,ro,read only
6832,20784,res,resident/fellow/pa/np
6833,20785,md,
6834,20786,ro,read only
6835,20787,md,attending
6836,20788,rrt,respiratory
6837,20789,cowker,pct/na
6838,20790,mds,resident/fellow/pa/np
6839,20791,ro,read only
6840,20792,mds,resident/fellow/pa/np
6841,20793,is int,
6842,20794,rn,
6843,20795,ro,read only
6844,20796,md,
6845,20797,res,resident/fellow/pa/np
6846,20798,md,
6847,20799,md,
6848,20800,md,
6849,20801,md,
6850,20802,md,resident/fellow/pa/np
6851,20803,rrt,respiratory
6852,20804,ro,read only
6853,20805,res,resident/fellow/pa/np
6854,20806,res,resident/fellow/pa/np
6855,20807,md,
6856,20808,rn,rn
6857,20809,rn,read only
6858,20810,rn,
6859,20811,ro,read only
6860,20812,rn,
6861,20813,ro,read only
6862,20814,rn,
6863,20815,ro,read only
6864,20816,rn,rn
6865,20817,hmsiv,
6866,20818,rn,rn
6867,20819,ro,read only
6868,20820,md,read only
6869,20821,rn,
6870,20822,rn,
6871,20823,rn,rn
6872,20824,rph,
6873,20825,rn,
6874,20826,ro,read only
6875,20827,md,resident/fellow/pa/np
6876,20828,ro,read only
6877,20829,rd,
6878,20830,ro,read only
6879,20831,rn,rn
6880,20832,rrt,
6881,20833,ro,read only
6882,20834,rn,
6883,20835,nnp,
6884,20836,licsw,read only
6885,20837,ro,read only
6886,20838,md,
6887,20839,ro,read only
6888,20840,rn,
6889,20841,ro,read only
6890,20842,std,
6891,20843,rn,
6892,20844,md,
6893,20845,ro,read only
6894,20846,rnc,read only
6895,20847,np,
6896,20848,rn,
6897,20849,mds,
6898,20850,ro,read only
6899,20851,ro,read only
6900,20852,md,
6901,20853,md,resident/fellow/pa/np
6902,20854,res,resident/fellow/pa/np
6903,20855,rn,rn
6904,20856,rn,rn
6905,20857,res,resident/fellow/pa/np
6906,20858,md,read only
6907,20859,md,read only
6908,20860,ro,read only
6909,20861,rn,rn
6910,20862,co-wkr,
6911,20863,md,
6912,20864,rn,
6913,20865,ro,read only
6914,20866,rn,rn
6915,20867,md,
6916,20868,rn,rn
6917,20869,ro,read only
6918,20870,pt,
6919,20871,rn,rn
6920,20872,ro,read only
6921,20873,md,resident/fellow/pa/np
6922,20874,rph,
6923,20875,md,
6924,20876,ro,read only
6925,20877,rn,rn
6926,20878,pct,pct/na
6927,20879,rehab,rehabilitation
6928,20880,rph,pharmacist
6929,20881,ro,read only
6930,20882,rn,rn
6931,20883,ro,read only
6932,20884,res,resident/fellow/pa/np
6933,20885,ro,read only
6934,20886,md,
6935,20887,rn,case manager
6936,20888,md,
6937,20889,imd,imd
6938,20890,rn,rn
6939,20891,res,resident/fellow/pa/np
6940,20892,rehab,rehabilitation
6941,20893,ms,
6942,20894,res,resident/fellow/pa/np
6943,20895,ro,read only
6944,20896,md,
6945,20897,ro,read only
6946,20898,md,
6947,20899,ro,read only
6948,20900,ro,read only
6949,20901,res,resident/fellow/pa/np
6950,20902,res,resident/fellow/pa/np
6951,20903,mds,read only
6952,20904,ms,
6953,20905,ro,read only
6955,20907,dietin,
6956,20908,cowker,
6957,20909,md,
6958,20910,ms,
6959,20911,res,resident/fellow/pa/np
6960,20912,res,resident/fellow/pa/np
6961,20913,ro,read only
6962,20914,rrt,
6963,20915,ro,read only
6964,20916,snp,
6965,20917,ro,read only
6966,20918,res,resident/fellow/pa/np
6967,20919,res,resident/fellow/pa/np
6968,20920,res,resident/fellow/pa/np
6969,20921,md,
6970,20922,rn,rn
6971,20923,res,resident/fellow/pa/np
6972,20924,rn,rn
6973,20925,res,resident/fellow/pa/np
6974,20926,rph,
6975,20927,ro,read only
6976,20928,md,
6977,20929,mds,resident/fellow/pa/np
6978,20930,ro,read only
6979,20931,rn,
6980,20932,md,
6981,20933,res,resident/fellow/pa/np
6982,20934,md,
6983,20935,ro,read only
6984,20936,ro,read only
6985,20937,md,
6986,20938,rehab,rehabilitation
6987,20939,rn,rn
6988,20940,md,
6989,20941,res,resident/fellow/pa/np
6990,20942,rn,rn
6991,20943,ro,read only
6992,20944,cm,case manager
6993,20945,res,
6994,20946,res,resident/fellow/pa/np
6995,20947,ro,read only
6996,20948,rn,
6997,20949,unit a,
6998,20950,res,resident/fellow/pa/np
6999,20951,rn,rn
7000,20952,res,resident/fellow/pa/np
7001,20953,res,resident/fellow/pa/np
7002,20954,ro,read only
7004,20956,res,resident/fellow/pa/np
7005,20957,rph,
7006,20958,res,resident/fellow/pa/np
7007,20959,res,resident/fellow/pa/np
7008,20960,ms,
7009,20961,taf,read only
7010,20962,rn,
7011,20963,rn,
7012,20964,rrt,
7013,20965,tap,read only
7014,20966,rn,
7015,20967,md,
7016,20968,md,
7017,20969,ro,read only
7018,20970,rrt,respiratory
7019,20971,rn,rn
7020,20972,md,
7021,20973,rn,rn
7022,20974,rph,pharmacist
7023,20975,rph,pharmacist
7024,20976,rn,
7025,20977,ua,attending
6544,20978,mds,read only
6545,20979,res,resident/fellow/pa/np
6546,20980,md,
6547,20981,ro,read only
6548,20982,md,
6549,20983,res,resident/fellow/pa/np
6550,20984,res,resident/fellow/pa/np
6551,20985,res,resident/fellow/pa/np
6552,20986,md,read only
6553,20987,md,
6554,20988,rn,
6555,20989,ro,read only
6556,20990,rn,
6557,20991,ro,read only
6558,20992,rn,
6559,20993,ro,read only
6560,20994,ro,read only
6561,20995,ro,read only
6562,20996,ro,read only
6563,20997,ro,read only
6564,20998,ms,
6565,20999,ro,read only
6566,21000,ro,read only
6567,21001,uco,
6568,21002,rn,read only
6569,21003,rehab,rehabilitation
6570,21004,stpha,
6571,21005,rrt,
6572,21006,rn,rn
6573,21007,ro,read only
6574,21008,md,
6575,21009,ro,read only
6576,21010,sw,social worker
6577,21011,ms,
6578,21012,res,resident/fellow/pa/np
6579,21013,ro,read only
6580,21014,md,
6581,21015,md,resident/fellow/pa/np
6582,21016,ro,read only
6583,21017,md,
6584,21018,ro,read only
6585,21019,ro,read only
6586,21020,rn,rn
6587,21021,ro,read only
6588,21022,res,resident/fellow/pa/np
6589,21023,ms,
6590,21024,md,
6591,21025,rn,rn
6592,21026,ro,read only
6593,21027,ro,read only
6594,21028,ro,read only
7320,21029,ro,read only
7321,21030,ms,
7322,21031,ro,read only
7323,21032,stn md,
7324,21033,rn,
7325,21034,ro,read only
7326,21035,rn,
7327,21036,pa,
7328,21037,md,
7329,21038,res,resident/fellow/pa/np
7330,21039,res,resident/fellow/pa/np
7331,21040,rph,
7332,21041,res,resident/fellow/pa/np
7333,21042,rrt,
7334,21043,ro,read only
7335,21044,medst,
7336,21045,md,
7337,21046,rn,
7338,21047,pst,
7339,21048,md,
7340,21049,md,
7341,21050,rn,rn
7342,21051,rrt,
7343,21052,rn,
7344,21053,rrt,
7345,21054,pct,pct/na
7346,21055,md,
7347,21056,rn,rn
7348,21057,ro,read only
7349,21058,rn,rn
7350,21059,res,resident/fellow/pa/np
7351,21060,res,resident/fellow/pa/np
7352,21061,ro,read only
7353,21062,rn,rn
7354,21063,res,resident/fellow/pa/np
7355,21064,res,resident/fellow/pa/np
7356,21065,md,
7357,21066,rph,
7358,21067,ro,read only
7359,21068,ro,read only
7360,21069,md,read only
7361,21070,md,attending
7362,21071,md,
7363,21072,ro,read only
7364,21073,ro,read only
7365,21074,rph,
7366,21075,rehab,rehabilitation
7367,21076,ro,read only
7368,21077,md,
7369,21078,ps,
7370,21079,mds,
7371,21080,ro,read only
7372,21081,pracst,
7373,21082,md,
7374,21083,np,
7375,21084,rrt,respiratory
7376,21085,ro,read only
7377,21086,ro,read only
7378,21087,ro,read only
7379,21088,uco,
7380,21089,res,resident/fellow/pa/np
7381,21090,md,
7382,21091,res,resident/fellow/pa/np
7383,21092,ro,read only
7384,21093,rn,
7385,21094,ms,
7386,21095,rn,
7387,21096,rn,
7388,21097,rrt,
7389,21098,rn,rn
7390,21099,ro,read only
7391,21100,ro,read only
7392,21101,ro,read only
7393,21102,mds,resident/fellow/pa/np
7394,21103,ro,read only
7395,21104,rph,pharmacist
7396,21105,rehab,rehabilitation
7397,21106,rn,rn
7398,21107,res,resident/fellow/pa/np
7399,21108,rn,rn
7400,21109,ro,read only
7401,21110,rd,
7402,21111,res,resident/fellow/pa/np
7403,21112,pct,pct/na
7404,21113,res,resident/fellow/pa/np
7405,21114,res,resident/fellow/pa/np
7406,21115,md,
7407,21116,rn,rn
7408,21117,rd,
7409,21118,rrt,
7410,21119,rn,rn
7411,21120,res,resident/fellow/pa/np
7412,21121,md,attending
7413,21122,rrts,
7414,21123,mds,read only
7415,21124,rehab,rehabilitation
7416,21125,md,resident/fellow/pa/np
7417,21126,md,
7418,21127,md,attending
7419,21128,cm,case manager
7420,21129,res,resident/fellow/pa/np
7421,21130,res,resident/fellow/pa/np
7422,21131,rph,
7423,21132,md,attending
7424,21133,rehab,rehabilitation
7425,21134,res,resident/fellow/pa/np
7426,21135,res,resident/fellow/pa/np
7427,21136,rn,
7428,21137,md,
7429,21138,ro,read only
7430,21139,ro,read only
7431,21140,ms,resident/fellow/pa/np
7432,21141,ro,read only
7433,21142,medstu,
7434,21143,rn,rn
7435,21144,ro,read only
7436,21145,md,read only
7437,21146,ro,read only
7438,21147,ro,read only
7439,21148,"md,phd",
7440,21149,rn,rn
7441,21150,res,resident/fellow/pa/np
7442,21151,rph,
7443,21152,ro,read only
7444,21153,ro,read only
7445,21154,uco,
7446,21155,md,
7447,21156,res,resident/fellow/pa/np
7448,21157,ro,read only
7449,21158,mds,
7450,21159,uco,uco
7451,21160,pct,
7452,21161,md,resident/fellow/pa/np
7453,21162,ro,read only
7454,21163,mds,
7455,21164,rn,rn
7456,21165,rn,rn
7457,21166,res,resident/fellow/pa/np
7458,21167,cowkr,
7459,21168,ro,read only
7460,21169,ro,read only
7461,21170,rt,respiratory
7462,21171,res,resident/fellow/pa/np
7463,21172,res,resident/fellow/pa/np
7464,21173,md,attending
7465,21174,ro,read only
7466,21175,rehab,rehabilitation
7467,21176,res,resident/fellow/pa/np
7468,21177,md,attending
7469,21178,res,resident/fellow/pa/np
7470,21179,sw,social worker
7471,21180,ro,read only
7472,21181,ro,read only
7473,21182,md,
7474,21183,md,resident/fellow/pa/np
7475,21184,rn,
7476,21185,ro,read only
7477,21186,rehab,rehabilitation
7478,21187,ro,read only
7479,21188,rn,
7480,21189,rn,rn
7481,21190,res,
7482,21191,res,resident/fellow/pa/np
7483,21192,res,resident/fellow/pa/np
7484,21193,rph,pharmacist
7485,21194,res,resident/fellow/pa/np
7486,21195,ro,read only
7487,21196,ro,read only
7488,21197,rrt,
7489,21198,rn,rn
7490,21199,md,
7491,21200,medst,
7492,21201,md,
7493,21202,rn,rn
7494,21203,md,resident/fellow/pa/np
7495,21204,rn,rn
7496,21205,rn,rn
7497,21206,ua,uco
7498,21207,md,
7499,21208,res,resident/fellow/pa/np
7500,21209,md,
7501,21210,md,
7502,21211,vs,
7503,21212,medstu,
7504,21213,res,resident/fellow/pa/np
7505,21214,md,
7506,21215,md,read only
7507,21216,md,
7508,21217,res,resident/fellow/pa/np
7509,21218,rn,
7510,21219,md,
7511,21220,ms,read only
7512,21221,ro,read only
7513,21222,md,read only
7514,21223,rd,dietitian
7515,21224,res,resident/fellow/pa/np
7516,21225,rn,
7517,21226,rn,
7518,21227,res,resident/fellow/pa/np
7519,21228,md,
7520,21229,ro,read only
7521,21230,rn,
7522,21231,rn,
7523,21232,rn,read only
7524,21233,rd,dietitian
7525,21234,ms,
7526,21235,ro,read only
7527,21236,pct,pct/na
7528,21237,admin,administrator
7529,21238,md,
7530,21239,md,
7531,21240,md,
7532,21241,ro,read only
7533,21242,mds,resident/fellow/pa/np
7534,21243,rehab,rehabilitation
7535,21244,ro,read only
7536,21245,res,resident/fellow/pa/np
7537,21246,ro,read only
7538,21247,ro,read only
7539,21248,res,resident/fellow/pa/np
7540,21249,sw,social worker
7541,21250,ro,read only
7542,21251,rehab,rehabilitation
7543,21252,res,resident/fellow/pa/np
7544,21253,uco,uco
7545,21254,md,
7546,21255,rph,pharmacist
7547,21256,res,resident/fellow/pa/np
7548,21257,rn,rn
7549,21258,rrt,
7550,21259,md,read only
7551,21260,md,read only
7552,21261,rph,
